,price,propertyType,operation,size,exterior,rooms,bathrooms,province,municipality,distance,status,newDevelopment,floor,district,hasLift,parkingSpace,size_MinMax,distance_MinMax,outliers_ifo_0.01_100,outliers_ifo_0.01_400,outliers_ifo_0.01_1000,outliers_ifo_0.01_2000,outliers_ifo_0.05_100,outliers_ifo_0.05_400,outliers_ifo_0.05_1000,outliers_ifo_0.05_2000,outliers_ifo_0.1_100,outliers_ifo_0.1_400,outliers_ifo_0.1_1000,outliers_ifo_0.1_2000,outliers_lof_0.01_20,outliers_lof_0.01_35,outliers_lof_0.01_50,outliers_lof_0.05_20,outliers_lof_0.05_35,outliers_lof_0.05_50,outliers_lof_0.1_20,outliers_lof_0.1_35,outliers_lof_0.1_50
300,750.0,flat,rent,80.0,True,2,1,Madrid,Colmenarejo,30995.0,good,False,1,desconocido,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3225806451612903,0.546186162763902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
301,700.0,flat,rent,62.0,True,1,1,Madrid,Alcorcón,13040.0,good,False,2,Centro,True,desconocido,0.2258064516129032,0.2279084608157694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302,690.0,flat,rent,77.0,True,2,1,Madrid,Madrid,7283.0,good,False,bj,Carabanchel,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3064516129032258,0.125857515111765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,700.0,flat,rent,50.0,True,1,1,Madrid,Madrid,7844.0,good,False,bj,Fuencarral,False,desconocido,0.1612903225806451,0.1358020314466523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,750.0,flat,rent,87.0,True,2,1,Madrid,Coslada,13773.0,good,False,5,Ciudad 70,True,desconocido,0.3602150537634409,0.2409019197702657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,735.0,flat,rent,51.0,True,1,1,Madrid,Getafe,14023.0,good,False,4,Buenavista,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1666666666666666,0.2453335224150462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
306,700.0,flat,rent,80.0,True,3,1,Madrid,Móstoles,17777.0,good,False,5,Suroeste,True,desconocido,0.3225806451612903,0.3118784677290695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,725.0,flat,rent,75.0,True,3,1,Madrid,Fuenlabrada,16247.0,good,False,desconocido,Centro,False,desconocido,0.2956989247311828,0.2847570595430131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308,733.0,flat,rent,68.4,True,2,1,Madrid,Alcalá de Henares,28541.0,good,False,2,Las Sedas - El Olivar,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2602150537634409,0.5026855512027371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,750.0,flat,rent,36.0,True,1,1,Madrid,Madrid,4237.0,good,False,bj,Ciudad Lineal,True,desconocido,0.086021505376344,0.0718628684877599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,675.0,flat,rent,69.0,True,2,1,Madrid,Madrid,5656.0,good,False,bj,Latina,False,desconocido,0.2634408602150537,0.0970166450995338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
311,650.0,flat,rent,85.0,True,2,1,Madrid,Guadarrama,43066.0,good,False,2,desconocido,False,desconocido,0.3494623655913978,0.7601616648644817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
312,730.0,flat,rent,52.0,True,1,1,Madrid,Madrid,5879.0,good,False,bj,Tetuán,True,desconocido,0.1720430107526881,0.1009696346586779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,700.0,flat,rent,97.0,True,1,1,Madrid,Loeches,24605.0,good,False,bj,desconocido,True,desconocido,0.413978494623656,0.4329143991633134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,690.0,studio,rent,38.0,False,0,1,Madrid,Madrid,5798.0,good,False,2,Tetuán,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.0967741935483871,0.0995337954017691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,700.0,flat,rent,70.0,True,2,1,Madrid,Guadarrama,43166.0,good,False,1,desconocido,False,desconocido,0.2688172043010753,0.7619343059223939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
316,600.0,duplex,rent,89.0,True,2,2,Madrid,Miraflores de la Sierra,44474.0,good,False,2,desconocido,False,desconocido,0.3709677419354839,0.7851204509598853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,700.0,studio,rent,25.0,False,0,1,Madrid,Madrid,691.0,good,False,bj,Centro,False,desconocido,0.0268817204301075,0.0090050165741938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
318,690.0,flat,rent,60.0,True,2,1,Madrid,Sevilla la Nueva,29005.0,good,False,bj,desconocido,False,desconocido,0.2150537634408602,0.5109106057114495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
319,750.0,duplex,rent,114.0,True,3,3,Madrid,Serranillos del Valle,28099.0,good,False,1,desconocido,False,desconocido,0.5053763440860215,0.4948504777267651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
320,700.0,studio,rent,51.0,True,0,1,Madrid,Madrid,8471.0,good,False,bj,Hortaleza,False,desconocido,0.1666666666666666,0.1469164908797617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
321,670.0,flat,rent,61.0,True,1,1,Madrid,Collado Villalba,35136.0,good,False,bj,Parque de la Coruña - Las Suertes,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2204301075268817,0.6195912289720455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
322,750.0,flat,rent,80.0,True,2,1,Madrid,Valdemoro,25085.0,good,False,4,Zona Estación,True,desconocido,0.3225806451612903,0.4414230762412919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,740.0,studio,rent,33.0,True,0,1,Madrid,Madrid,8322.0,good,False,bj,Hortaleza,True,desconocido,0.0698924731182795,0.1442752557034726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
324,750.0,flat,rent,110.0,True,4,2,Madrid,Colmenar Viejo,27976.0,good,False,1,El Mirador,False,desconocido,0.4838709677419355,0.4926701292255331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
325,750.0,flat,rent,62.0,True,2,1,Madrid,Madrid,5703.0,good,False,3,Puente de Vallecas,False,desconocido,0.2258064516129032,0.0978497863967525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
326,750.0,studio,rent,70.0,True,0,1,Madrid,San Sebastián de los Reyes,16273.0,good,False,bj,Pol. Industrial sur,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2688172043010753,0.2852179462180703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
327,650.0,studio,rent,28.0,True,0,1,Madrid,Madrid,5399.0,good,False,bj,Ciudad Lineal,False,desconocido,0.043010752688172,0.0924609575806994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
328,625.0,flat,rent,51.0,True,1,1,Madrid,Arganda,25010.0,good,False,2,Centro,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1666666666666666,0.4400935954478577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329,700.0,flat,rent,35.0,True,1,1,Madrid,Madrid,2266.0,good,False,bj,Retiro,True,desconocido,0.0806451612903225,0.0369241132363107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
330,750.0,flat,rent,95.0,True,2,2,Madrid,Colmenarejo,30759.0,good,False,1,desconocido,False,desconocido,0.4032258064516129,0.5420027298672292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
331,600.0,studio,rent,25.0,False,0,1,Madrid,Madrid,3812.0,good,False,bj,Usera,False,desconocido,0.0268817204301075,0.0643291439916331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332,750.0,flat,rent,89.0,True,2,2,Madrid,Getafe,12878.0,good,False,2,San Isidro,True,desconocido,0.3709677419354839,0.2250367823019517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
333,700.0,flat,rent,55.0,True,1,1,Madrid,Valdemorillo,32004.0,good,False,1,Valdemorillo pueblo,True,desconocido,0.1881720430107527,0.564072111038236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
334,750.0,flat,rent,90.0,True,3,2,Madrid,Campo Real,28736.0,good,False,2,desconocido,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3763440860215054,0.5061422012656658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
335,750.0,flat,rent,48.0,True,2,1,Madrid,Madrid,6832.0,good,False,2,Fuencarral,True,desconocido,0.1505376344086021,0.117862903940581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,625.0,flat,rent,57.0,True,2,1,Madrid,Aranjuez,43647.0,good,False,bj,Centro,False,desconocido,0.1989247311827957,0.7704607094109515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,750.0,flat,rent,46.0,True,1,1,Madrid,San Sebastián de los Reyes,16127.0,good,False,1,Centro Urbano,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1397849462365591,0.2826298902735185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
338,695.0,flat,rent,59.0,True,1,1,Madrid,Madrid,8595.0,good,False,4,Villaverde,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2096774193548387,0.1491145657915728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
339,450.0,flat,rent,40.0,True,1,1,Madrid,Robledo de Chavela,46273.0,good,False,1,desconocido,False,desconocido,0.1075268817204301,0.8170102635917253,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
340,720.0,flat,rent,58.0,True,2,1,Madrid,Alcorcón,13451.0,good,False,bj,Centro,False,desconocido,0.2043010752688172,0.2351940155637885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
341,745.0,flat,rent,73.0,True,2,1,Madrid,Alcalá de Henares,28800.0,good,False,2,Las Sedas - El Olivar,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2849462365591398,0.5072766915427296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
342,720.0,flat,rent,69.6,True,2,1,Madrid,Alcalá de Henares,28624.0,good,False,2,Las Sedas - El Olivar,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2666666666666666,0.5041568432808041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
343,750.0,flat,rent,55.0,True,2,1,Madrid,Madrid,7462.0,good,False,1,Fuencarral,False,desconocido,0.1881720430107527,0.1290305426054278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
344,720.0,studio,rent,48.0,True,0,1,Madrid,Madrid,5808.0,good,False,1,Ciudad Lineal,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1505376344086021,0.0997110595075603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345,725.0,studio,rent,44.0,False,0,1,Madrid,Madrid,1140.0,good,False,8,Centro,True,desconocido,0.1290322580645161,0.0169641749242195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
346,750.0,flat,rent,80.0,False,2,1,Madrid,Madrid,8011.0,good,False,5,Villaverde,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3225806451612903,0.1387623420133657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
347,550.0,flat,rent,86.0,True,2,1,Madrid,Torrelaguna,47448.0,good,False,1,desconocido,True,desconocido,0.3548387096774194,0.8378387960221936,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
348,640.0,flat,rent,69.0,True,2,1,Madrid,Villalbilla,29311.0,good,False,2,desconocido,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2634408602150537,0.5163348873486608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
349,700.0,flat,rent,54.0,True,1,1,Madrid,Getafe,11656.0,good,False,1,Getafe Centro,True,desconocido,0.1827956989247312,0.2033751085742648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
350,700.0,flat,rent,59.0,True,1,1,Madrid,Madrid,7529.0,good,False,6,Carabanchel,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2096774193548387,0.130218212114229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
351,700.0,flat,rent,75.0,True,2,1,Madrid,Alcalá de Henares,30359.0,good,False,1,Pryconsa - Poligono Europa,False,desconocido,0.2956989247311828,0.5349121656355805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,695.0,flat,rent,62.0,False,2,1,Madrid,Alcobendas,15162.0,good,False,3,Alcobendas Centro,False,desconocido,0.2258064516129032,0.2655239040646659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
